,Cement,Blast Furnace Slag _component_2,Fly Ash _component_3,Water_component_4,Superplasticizer_component_5,Coarse Aggregate_component_6,Fine Aggregate_component_7,Age_day,Concrete_compressive _strength,cluster
66,4.9459189793765646,5.349010480863555,0.0,5.262690188904886,0.0,6.954638864880987,6.694438288485663,5.8888779583328805,44.7,1
67,5.809642865355678,4.966335035199676,0.0,5.43372200355424,0.0,6.838405200847344,6.38856140554563,2.0794415416798357,30.28,1
68,5.25227342804663,5.25227342804663,0.0,5.43372200355424,0.0,6.838405200847344,6.508769136971682,3.367295829986474,40.86,1
69,6.186208623900494,0.0,0.0,4.990432586778736,0.0,7.02197642307216,6.68586094706836,3.367295829986474,71.99,0
70,5.926926025970411,5.24807615011129,0.0,5.1422481808981475,2.4069451083182885,6.832061434612937,6.630287528937328,1.3862943611198906,34.4,1
71,5.750347943803522,5.572914199451162,0.0,5.173320876373351,2.2617630984737906,6.954543440480896,6.418038618426381,1.3862943611198906,28.8,1
72,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,1.3862943611198906,33.4,1
73,6.054439346269371,4.675628649636653,0.0,5.026508643252546,2.975529566236472,6.842683282238422,6.6904695371520875,1.3862943611198906,36.3,1
74,5.929589143389895,4.551769409260976,0.0,4.848900370910689,3.1945831322991562,6.748876773914649,6.9013347111792145,1.3862943611198906,29.0,1
75,6.16541785423142,4.785823685681349,0.0,5.2045559867335625,2.2925347571405443,6.748876773914649,6.662493922414308,1.3862943611198906,37.8,1
76,6.152732694704104,4.772378104971998,0.0,4.933034048072704,3.502549875922443,6.748876773914649,6.735186013630861,1.3862943611198906,40.2,1
77,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,1.3862943611198906,33.4,1
78,5.96512057176838,4.585987366571318,0.0,5.0682750735426705,2.5726122302071057,6.748876773914649,6.831629888592646,1.3862943611198906,28.1,1
79,6.277207240178711,0.0,0.0,4.9614450499054845,3.374168709274236,6.748876773914649,6.7964884665535505,1.3862943611198906,41.3,0
80,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,1.3862943611198906,33.4,1
81,5.767695800399854,5.363636832668679,0.0,5.054333149361975,2.72785282839839,6.748876773914649,6.781511552407887,1.3862943611198906,25.2,1
82,5.998440160844408,4.5612182984589085,0.0,4.99991133073328,2.517696472610991,6.854143509533488,6.748876773914649,1.3862943611198906,41.1,1
83,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,1.3862943611198906,35.3,1
84,5.7829016791088,5.648269764725942,0.0,5.2192741592075835,2.424802725718295,6.849808319027288,6.493602542476407,1.3862943611198906,28.3,1
85,5.941486177301741,5.025195445427586,0.0,5.042779747422823,2.8273136219290276,7.034652212170488,6.406879986069314,1.3862943611198906,28.6,1
86,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,1.3862943611198906,35.3,1
87,5.660526965985244,5.307772525318792,0.0,4.981549713201159,2.501435951739211,6.913339657276038,6.6904695371520875,1.3862943611198906,24.4,1
88,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,1.3862943611198906,35.3,1
89,6.0867747269123065,5.181783550292085,0.0,5.231108616854587,2.4932054526026954,6.786604077417986,6.563714472860972,1.3862943611198906,39.3,1
90,5.968451772798909,5.247024072160486,0.0,4.989752083179832,3.1354942159291497,6.851925394021467,6.629099017737668,1.3862943611198906,40.6,1
91,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,1.3862943611198906,35.3,1
92,5.825705078613006,5.247024072160486,0.0,5.169915651743512,2.3513752571634776,6.851925394021467,6.629099017737668,1.3862943611198906,24.1,1
93,5.926926025970411,5.24807615011129,0.0,5.1422481808981475,2.4069451083182885,6.832061434612937,6.630287528937328,2.0794415416798357,46.2,1
94,5.750347943803522,5.572914199451162,0.0,5.173320876373351,2.2617630984737906,6.954543440480896,6.418038618426381,2.0794415416798357,42.8,1
95,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,2.0794415416798357,49.2,1
96,6.054439346269371,4.675628649636653,0.0,5.026508643252546,2.975529566236472,6.842683282238422,6.6904695371520875,2.0794415416798357,46.8,1
97,5.929589143389895,4.551769409260976,0.0,4.848900370910689,3.1945831322991562,6.748876773914649,6.9013347111792145,2.0794415416798357,45.7,1
98,6.16541785423142,4.785823685681349,0.0,5.2045559867335625,2.2925347571405443,6.748876773914649,6.662493922414308,2.0794415416798357,55.6,1
99,6.152732694704104,4.772378104971998,0.0,4.933034048072704,3.502549875922443,6.748876773914649,6.735186013630861,2.0794415416798357,54.9,1
100,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,2.0794415416798357,49.2,1
101,5.96512057176838,4.585987366571318,0.0,5.0682750735426705,2.5726122302071057,6.748876773914649,6.831629888592646,2.0794415416798357,34.9,1
102,6.277207240178711,0.0,0.0,4.9614450499054845,3.374168709274236,6.748876773914649,6.7964884665535505,2.0794415416798357,46.9,0
103,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,2.0794415416798357,49.2,1
104,5.767695800399854,5.363636832668679,0.0,5.054333149361975,2.72785282839839,6.748876773914649,6.781511552407887,2.0794415416798357,33.4,1
105,5.998440160844408,4.5612182984589085,0.0,4.99991133073328,2.517696472610991,6.854143509533488,6.748876773914649,2.0794415416798357,54.1,1
106,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,2.0794415416798357,55.9,1
107,5.7829016791088,5.648269764725942,0.0,5.2192741592075835,2.424802725718295,6.849808319027288,6.493602542476407,2.0794415416798357,49.8,1
108,5.941486177301741,5.025195445427586,0.0,5.042779747422823,2.8273136219290276,7.034652212170488,6.406879986069314,2.0794415416798357,47.1,1
109,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,2.0794415416798357,55.9,1
110,5.660526965985244,5.307772525318792,0.0,4.981549713201159,2.501435951739211,6.913339657276038,6.6904695371520875,2.0794415416798357,38.0,1
111,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,2.0794415416798357,55.9,1
112,6.0867747269123065,5.181783550292085,0.0,5.231108616854587,2.4932054526026954,6.786604077417986,6.563714472860972,2.0794415416798357,56.1,1
113,5.968451772798909,5.247024072160486,0.0,4.989752083179832,3.1354942159291497,6.851925394021467,6.629099017737668,2.0794415416798357,59.09,1
114,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,2.0794415416798357,22.9,1
115,5.825705078613006,5.247024072160486,0.0,5.169915651743512,2.3513752571634776,6.851925394021467,6.629099017737668,2.0794415416798357,35.1,1
116,5.926926025970411,5.24807615011129,0.0,5.1422481808981475,2.4069451083182885,6.832061434612937,6.630287528937328,3.367295829986474,61.09,1
117,5.750347943803522,5.572914199451162,0.0,5.173320876373351,2.2617630984737906,6.954543440480896,6.418038618426381,3.367295829986474,59.8,1
118,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,3.367295829986474,60.29,1
119,6.054439346269371,4.675628649636653,0.0,5.026508643252546,2.975529566236472,6.842683282238422,6.6904695371520875,3.367295829986474,61.8,1
120,5.929589143389895,4.551769409260976,0.0,4.848900370910689,3.1945831322991562,6.748876773914649,6.9013347111792145,3.367295829986474,56.7,1
121,6.16541785423142,4.785823685681349,0.0,5.2045559867335625,2.2925347571405443,6.748876773914649,6.662493922414308,3.367295829986474,68.3,1
122,6.152732694704104,4.772378104971998,0.0,4.933034048072704,3.502549875922443,6.748876773914649,6.735186013630861,3.367295829986474,66.9,1
123,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,3.367295829986474,60.29,1
124,5.96512057176838,4.585987366571318,0.0,5.0682750735426705,2.5726122302071057,6.748876773914649,6.831629888592646,3.367295829986474,50.7,1
125,6.277207240178711,0.0,0.0,4.9614450499054845,3.374168709274236,6.748876773914649,6.7964884665535505,3.367295829986474,56.4,0
126,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,3.367295829986474,60.29,1
127,5.767695800399854,5.363636832668679,0.0,5.054333149361975,2.72785282839839,6.748876773914649,6.781511552407887,3.367295829986474,55.5,1
128,5.998440160844408,4.5612182984589085,0.0,4.99991133073328,2.517696472610991,6.854143509533488,6.748876773914649,3.367295829986474,68.5,1
129,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,3.367295829986474,71.3,1
130,5.7829016791088,5.648269764725942,0.0,5.2192741592075835,2.424802725718295,6.849808319027288,6.493602542476407,3.367295829986474,74.7,1
131,5.941486177301741,5.025195445427586,0.0,5.042779747422823,2.8273136219290276,7.034652212170488,6.406879986069314,3.367295829986474,52.2,1
132,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,3.367295829986474,71.3,1
133,5.660526965985244,5.307772525318792,0.0,4.981549713201159,2.501435951739211,6.913339657276038,6.6904695371520875,3.367295829986474,67.7,1
134,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,3.367295829986474,71.3,1
135,6.0867747269123065,5.181783550292085,0.0,5.231108616854587,2.4932054526026954,6.786604077417986,6.563714472860972,3.367295829986474,66.0,1
136,5.968451772798909,5.247024072160486,0.0,4.989752083179832,3.1354942159291497,6.851925394021467,6.629099017737668,3.367295829986474,74.5,1
137,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,3.367295829986474,71.3,1
138,5.825705078613006,5.247024072160486,0.0,5.169915651743512,2.3513752571634776,6.851925394021467,6.629099017737668,3.367295829986474,49.9,1
139,5.926926025970411,5.24807615011129,0.0,5.1422481808981475,2.4069451083182885,6.832061434612937,6.630287528937328,4.04305126783455,63.4,1
140,5.750347943803522,5.572914199451162,0.0,5.173320876373351,2.2617630984737906,6.954543440480896,6.418038618426381,4.04305126783455,64.9,1
141,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,4.04305126783455,64.3,1
142,6.054439346269371,4.675628649636653,0.0,5.026508643252546,2.975529566236472,6.842683282238422,6.6904695371520875,4.04305126783455,64.9,1
143,5.929589143389895,4.551769409260976,0.0,4.848900370910689,3.1945831322991562,6.748876773914649,6.9013347111792145,4.04305126783455,60.2,1
144,6.16541785423142,4.785823685681349,0.0,5.2045559867335625,2.2925347571405443,6.748876773914649,6.662493922414308,4.04305126783455,72.3,1
145,6.152732694704104,4.772378104971998,0.0,4.933034048072704,3.502549875922443,6.748876773914649,6.735186013630861,4.04305126783455,69.3,1
146,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,4.04305126783455,64.3,1
147,5.96512057176838,4.585987366571318,0.0,5.0682750735426705,2.5726122302071057,6.748876773914649,6.831629888592646,4.04305126783455,55.2,1
148,6.277207240178711,0.0,0.0,4.9614450499054845,3.374168709274236,6.748876773914649,6.7964884665535505,4.04305126783455,58.8,0
149,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,4.04305126783455,64.3,1
150,5.767695800399854,5.363636832668679,0.0,5.054333149361975,2.72785282839839,6.748876773914649,6.781511552407887,4.04305126783455,66.1,1
151,5.998440160844408,4.5612182984589085,0.0,4.99991133073328,2.517696472610991,6.854143509533488,6.748876773914649,4.04305126783455,73.7,1
152,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,4.04305126783455,77.3,1
153,5.7829016791088,5.648269764725942,0.0,5.2192741592075835,2.424802725718295,6.849808319027288,6.493602542476407,4.04305126783455,80.2,1
154,5.941486177301741,5.025195445427586,0.0,5.042779747422823,2.8273136219290276,7.034652212170488,6.406879986069314,4.04305126783455,54.9,1
155,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,4.04305126783455,77.3,1
156,5.660526965985244,5.307772525318792,0.0,4.981549713201159,2.501435951739211,6.913339657276038,6.6904695371520875,4.04305126783455,72.99,1
157,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,4.04305126783455,77.3,1
158,6.0867747269123065,5.181783550292085,0.0,5.231108616854587,2.4932054526026954,6.786604077417986,6.563714472860972,4.04305126783455,71.7,1
159,5.968451772798909,5.247024072160486,0.0,4.989752083179832,3.1354942159291497,6.851925394021467,6.629099017737668,4.04305126783455,79.4,1
160,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,4.04305126783455,77.3,1
161,5.825705078613006,5.247024072160486,0.0,5.169915651743512,2.3513752571634776,6.851925394021467,6.629099017737668,4.04305126783455,59.89,1
162,5.926926025970411,5.24807615011129,0.0,5.1422481808981475,2.4069451083182885,6.832061434612937,6.630287528937328,4.5217885770490405,64.9,1
163,5.750347943803522,5.572914199451162,0.0,5.173320876373351,2.2617630984737906,6.954543440480896,6.418038618426381,4.5217885770490405,66.6,1
164,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,4.5217885770490405,65.2,1
165,6.054439346269371,4.675628649636653,0.0,5.026508643252546,2.975529566236472,6.842683282238422,6.6904695371520875,4.5217885770490405,66.7,1
166,5.929589143389895,4.551769409260976,0.0,4.848900370910689,3.1945831322991562,6.748876773914649,6.9013347111792145,4.5217885770490405,62.5,1
167,6.16541785423142,4.785823685681349,0.0,5.2045559867335625,2.2925347571405443,6.748876773914649,6.662493922414308,4.5217885770490405,74.19,1
168,6.152732694704104,4.772378104971998,0.0,4.933034048072704,3.502549875922443,6.748876773914649,6.735186013630861,4.5217885770490405,70.7,1
169,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,4.5217885770490405,65.2,1
170,5.96512057176838,4.585987366571318,0.0,5.0682750735426705,2.5726122302071057,6.748876773914649,6.831629888592646,4.5217885770490405,57.6,1
171,6.277207240178711,0.0,0.0,4.9614450499054845,3.374168709274236,6.748876773914649,6.7964884665535505,4.5217885770490405,59.2,0
172,6.054439346269371,4.675628649636653,0.0,5.0401940963378005,2.8622008809294686,6.748876773914649,6.789084349264458,4.5217885770490405,65.2,1
173,5.767695800399854,5.363636832668679,0.0,5.054333149361975,2.72785282839839,6.748876773914649,6.781511552407887,4.5217885770490405,68.1,1
174,5.998440160844408,4.5612182984589085,0.0,4.99991133073328,2.517696472610991,6.854143509533488,6.748876773914649,4.5217885770490405,75.5,1
175,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,4.5217885770490405,79.3,1
176,5.941486177301741,5.025195445427586,0.0,5.042779747422823,2.8273136219290276,7.034652212170488,6.406879986069314,4.5217885770490405,56.5,1
177,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,4.5217885770490405,79.3,1
178,5.660526965985244,5.307772525318792,0.0,4.981549713201159,2.501435951739211,6.913339657276038,6.6904695371520875,4.5217885770490405,76.8,1
179,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,4.5217885770490405,79.3,1
180,6.0867747269123065,5.181783550292085,0.0,5.231108616854587,2.4932054526026954,6.786604077417986,6.563714472860972,4.5217885770490405,73.3,1
181,5.968451772798909,5.247024072160486,0.0,4.989752083179832,3.1354942159291497,6.851925394021467,6.629099017737668,4.5217885770490405,82.6,1
182,5.896054362303324,5.247024072160486,0.0,5.111385197196399,2.533696813957432,6.851925394021467,6.629099017737668,4.5217885770490405,79.3,1
183,5.825705078613006,5.247024072160486,0.0,5.169915651743512,2.3513752571634776,6.851925394021467,6.629099017737668,4.5217885770490405,67.8,1
184,5.4089638866351,0.0,4.581901559048737,5.248601774302104,1.7047480922384253,6.875335387726026,6.769986349237241,1.3862943611198906,11.58,3
185,5.4089638866351,0.0,4.581901559048737,5.248601774302104,1.7047480922384253,6.875335387726026,6.769986349237241,2.70805020110221,24.45,3
186,5.4089638866351,0.0,4.581901559048737,5.248601774302104,1.7047480922384253,6.875335387726026,6.769986349237241,3.367295829986474,24.89,3
187,5.4089638866351,0.0,4.581901559048737,5.248601774302104,1.7047480922384253,6.875335387726026,6.769986349237241,4.04305126783455,29.45,3
188,5.4089638866351,0.0,4.581901559048737,5.248601774302104,1.7047480922384253,6.875335387726026,6.769986349237241,4.61512051684126,40.71,3
189,5.458734087953942,0.0,4.560172820057356,5.292802185859927,1.7227665977411035,6.854354502255021,6.7489939865971955,1.3862943611198906,10.38,3
190,5.458734087953942,0.0,4.560172820057356,5.292802185859927,1.7227665977411035,6.854354502255021,6.7489939865971955,2.70805020110221,22.14,3
191,5.458734087953942,0.0,4.560172820057356,5.292802185859927,1.7227665977411035,6.854354502255021,6.7489939865971955,3.367295829986474,22.84,3
192,5.458734087953942,0.0,4.560172820057356,5.292802185859927,1.7227665977411035,6.854354502255021,6.7489939865971955,4.04305126783455,27.66,3
193,5.458734087953942,0.0,4.560172820057356,5.292802185859927,1.7227665977411035,6.854354502255021,6.7489939865971955,4.61512051684126,34.56,3
194,5.27658287440203,0.0,4.620058798481842,5.115595729732743,2.1400661634962708,6.91512803331155,6.810032190453522,1.3862943611198906,12.45,3
195,5.27658287440203,0.0,4.620058798481842,5.115595729732743,2.1400661634962708,6.91512803331155,6.810032190453522,2.70805020110221,24.99,3
196,5.27658287440203,0.0,4.620058798481842,5.115595729732743,2.1400661634962708,6.91512803331155,6.810032190453522,3.367295829986474,25.72,3
197,5.27658287440203,0.0,4.620058798481842,5.115595729732743,2.1400661634962708,6.91512803331155,6.810032190453522,4.04305126783455,33.96,3
198,5.27658287440203,0.0,4.620058798481842,5.115595729732743,2.1400661634962708,6.91512803331155,6.810032190453522,4.61512051684126,37.34,3
199,5.255931650051599,0.0,4.839451481712757,5.094363509626968,2.174751721484161,6.994849985833071,6.690842277418564,1.3862943611198906,15.04,3
200,5.255931650051599,0.0,4.839451481712757,5.094363509626968,2.174751721484161,6.994849985833071,6.690842277418564,2.70805020110221,21.06,3
201,5.255931650051599,0.0,4.839451481712757,5.094363509626968,2.174751721484161,6.994849985833071,6.690842277418564,3.367295829986474,26.4,3
202,5.255931650051599,0.0,4.839451481712757,5.094363509626968,2.174751721484161,6.994849985833071,6.690842277418564,4.04305126783455,35.34,3
203,5.255931650051599,0.0,4.839451481712757,5.094363509626968,2.174751721484161,6.994849985833071,6.690842277418564,4.61512051684126,40.57,3
